"google_product_category","vehicle_fulfillment","VIN","id","store_code","image_link","additional_image_link","link_template","link","price","vehicle_msrp","condition","certified_pre-owned","brand","model","trim","year","mileage","color"
"916","in-store","3KPA24AD9PE545512","2137354057","","https://cdn.getauto.com/photos/3/156863/1c/3KPA24AD9PE545512-1c.jpg","https://cdn.getauto.com/photos/3/156863/2c/3KPA24AD9PE545512-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/3KPA24AD9PE545512-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/3KPA24AD9PE545512-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/3KPA24AD9PE545512-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/3KPA24AD9PE545512-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/3KPA24AD9PE545512-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/3KPA24AD9PE545512-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/3KPA24AD9PE545512-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/3KPA24AD9PE545512-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/3KPA24AD9PE545512-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/3KPA24AD9PE545512&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/3KPA24AD9PE545512","18590.00 USD","","used","no","Kia","Rio","S","2023","4624 Miles","Silky Silver"
"916","in-store","WMZ33BS07P3P79015","2137354059","","https://cdn.getauto.com/photos/3/156863/1s/WMZ33BS07P3P79015-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/WMZ33BS07P3P79015-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/WMZ33BS07P3P79015-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/WMZ33BS07P3P79015-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/WMZ33BS07P3P79015-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/WMZ33BS07P3P79015-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/WMZ33BS07P3P79015-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/WMZ33BS07P3P79015-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/WMZ33BS07P3P79015-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/WMZ33BS07P3P79015-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/WMZ33BS07P3P79015-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/WMZ33BS07P3P79015&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/WMZ33BS07P3P79015","38990.00 USD","","used","no","MINI","Countryman","John Cooper Works ALL4","2023","13285 Miles","Midnight Black"
"916","in-store","KNAE55LC9P6133841","2137354084","","https://cdn.getauto.com/photos/3/156863/1c/KNAE55LC9P6133841-1c.jpg","https://cdn.getauto.com/photos/3/156863/2c/KNAE55LC9P6133841-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/KNAE55LC9P6133841-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/KNAE55LC9P6133841-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/KNAE55LC9P6133841-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/KNAE55LC9P6133841-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/KNAE55LC9P6133841-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/KNAE55LC9P6133841-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/KNAE55LC9P6133841-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/KNAE55LC9P6133841-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/KNAE55LC9P6133841-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/KNAE55LC9P6133841&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/KNAE55LC9P6133841","42490.00 USD","","used","no","Kia","Stinger","GT2","2023","3061 Miles","Hichroma Red"
"916","in-store","1GYFZDR4XPF109371","2137354090","","https://cdn.getauto.com/photos/3/156863/1s/1GYFZDR4XPF109371-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/1GYFZDR4XPF109371-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/1GYFZDR4XPF109371-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/1GYFZDR4XPF109371-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/1GYFZDR4XPF109371-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/1GYFZDR4XPF109371-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/1GYFZDR4XPF109371-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/1GYFZDR4XPF109371-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/1GYFZDR4XPF109371-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/1GYFZDR4XPF109371-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/1GYFZDR4XPF109371-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/1GYFZDR4XPF109371&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/1GYFZDR4XPF109371","37990.00 USD","","used","no","Cadillac","XT4","Premium Luxury","2023","3251 Miles","Crystal White Tricoat"
"916","in-store","2C3CDZBT7MH599868","2137360687","","https://cdn.getauto.com/photos/3/156863/1c/2C3CDZBT7MH599868-1c.jpg","https://cdn.getauto.com/photos/3/156863/2c/2C3CDZBT7MH599868-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/2C3CDZBT7MH599868-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/2C3CDZBT7MH599868-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/2C3CDZBT7MH599868-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/2C3CDZBT7MH599868-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/2C3CDZBT7MH599868-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/2C3CDZBT7MH599868-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/2C3CDZBT7MH599868-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/2C3CDZBT7MH599868-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/2C3CDZBT7MH599868-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/2C3CDZBT7MH599868&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/2C3CDZBT7MH599868","28790.00 USD","","used","no","Dodge","Challenger","R/T","2021","45012 Miles","Sinamon Stick"
"916","in-store","1FTBW3U82NKA57997","2137360688","","https://cdn.getauto.com/photos/3/156863/1s/1FTBW3U82NKA57997-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/1FTBW3U82NKA57997-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/1FTBW3U82NKA57997-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/1FTBW3U82NKA57997-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/1FTBW3U82NKA57997-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/1FTBW3U82NKA57997-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/1FTBW3U82NKA57997-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/1FTBW3U82NKA57997-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/1FTBW3U82NKA57997-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/1FTBW3U82NKA57997-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/1FTBW3U82NKA57997-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/1FTBW3U82NKA57997&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/1FTBW3U82NKA57997","50890.00 USD","","used","no","Ford","Transit","350","2022","17507 Miles","Oxford White"
"916","in-store","1C4RJFAG8MC591797","2137360689","","https://cdn.getauto.com/photos/3/156863/1c/1C4RJFAG8MC591797-1c.jpg","https://cdn.getauto.com/photos/3/156863/2c/1C4RJFAG8MC591797-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/1C4RJFAG8MC591797-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/1C4RJFAG8MC591797-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/1C4RJFAG8MC591797-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/1C4RJFAG8MC591797-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/1C4RJFAG8MC591797-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/1C4RJFAG8MC591797-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/1C4RJFAG8MC591797-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/1C4RJFAG8MC591797-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/1C4RJFAG8MC591797-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/1C4RJFAG8MC591797&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/1C4RJFAG8MC591797","30690.00 USD","","used","no","Jeep","Grand Cherokee","Laredo X","2021","26831 Miles","Velvet Red Pearlcoat"
"916","in-store","3GNKDBRJ6RS218056","2137386526","","https://cdn.getauto.com/photos/3/156863/1s/3GNKDBRJ6RS218056-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/3GNKDBRJ6RS218056-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/3GNKDBRJ6RS218056-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/3GNKDBRJ6RS218056-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/3GNKDBRJ6RS218056-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/3GNKDBRJ6RS218056-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/3GNKDBRJ6RS218056-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/3GNKDBRJ6RS218056-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/3GNKDBRJ6RS218056-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/3GNKDBRJ6RS218056-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/3GNKDBRJ6RS218056-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/3GNKDBRJ6RS218056&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/3GNKDBRJ6RS218056","42190.00 USD","50690.00 USD","new","no","Chevrolet","Blazer EV","2LT","2024","1 Miles","Radiant Red Tintcoat"
"916","in-store","KL8CD6SA8LC432860","2137397758","","https://cdn.getauto.com/photos/3/156863/1s/KL8CD6SA8LC432860-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/KL8CD6SA8LC432860-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/KL8CD6SA8LC432860-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/KL8CD6SA8LC432860-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/KL8CD6SA8LC432860-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/KL8CD6SA8LC432860-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/KL8CD6SA8LC432860-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/KL8CD6SA8LC432860-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/KL8CD6SA8LC432860-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/KL8CD6SA8LC432860-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/KL8CD6SA8LC432860-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/KL8CD6SA8LC432860&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/KL8CD6SA8LC432860","15990.00 USD","","used","no","Chevrolet","Spark","1LT CVT","2020","23850 Miles","Mosaic Black Metallic"
"916","in-store","1GTH6CEA3K1245621","2137397762","","https://cdn.getauto.com/photos/3/156863/1s/1GTH6CEA3K1245621-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/1GTH6CEA3K1245621-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/1GTH6CEA3K1245621-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/1GTH6CEA3K1245621-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/1GTH6CEA3K1245621-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/1GTH6CEA3K1245621-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/1GTH6CEA3K1245621-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/1GTH6CEA3K1245621-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/1GTH6CEA3K1245621-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/1GTH6CEA3K1245621-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/1GTH6CEA3K1245621-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/1GTH6CEA3K1245621&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/1GTH6CEA3K1245621","30790.00 USD","","used","yes","GMC","Canyon","SLE","2019","7846 Miles","Silver"
"916","in-store","1GTW7AF74M1287374","2137397764","","https://cdn.getauto.com/photos/3/156863/1s/1GTW7AF74M1287374-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/1GTW7AF74M1287374-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/1GTW7AF74M1287374-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/1GTW7AF74M1287374-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/1GTW7AF74M1287374-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/1GTW7AF74M1287374-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/1GTW7AF74M1287374-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/1GTW7AF74M1287374-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/1GTW7AF74M1287374-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/1GTW7AF74M1287374-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/1GTW7AF74M1287374-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/1GTW7AF74M1287374&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/1GTW7AF74M1287374","36190.00 USD","","used","no","GMC","Savana","2500","2021","14573 Miles","Summit White"
"916","in-store","1GB3YSE74NF350926","2137397765","","https://cdn.getauto.com/photos/3/156863/1s/1GB3YSE74NF350926-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/1GB3YSE74NF350926-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/1GB3YSE74NF350926-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/1GB3YSE74NF350926-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/1GB3YSE74NF350926-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/1GB3YSE74NF350926-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/1GB3YSE74NF350926-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/1GB3YSE74NF350926-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/1GB3YSE74NF350926-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/1GB3YSE74NF350926-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/1GB3YSE74NF350926-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/1GB3YSE74NF350926&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/1GB3YSE74NF350926","54290.00 USD","","used","no","Chevrolet","Silverado 3500HD","Work Truck","2022","16283 Miles","Summit White"
"916","in-store","1GTW7AF77M1303051","2137397771","","https://cdn.getauto.com/photos/3/156863/1s/1GTW7AF77M1303051-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/1GTW7AF77M1303051-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/1GTW7AF77M1303051-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/1GTW7AF77M1303051-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/1GTW7AF77M1303051-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/1GTW7AF77M1303051-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/1GTW7AF77M1303051-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/1GTW7AF77M1303051-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/1GTW7AF77M1303051-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/1GTW7AF77M1303051-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/1GTW7AF77M1303051-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/1GTW7AF77M1303051&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/1GTW7AF77M1303051","36390.00 USD","","used","no","GMC","Savana","2500","2021","16100 Miles","Summit White"
"916","in-store","1GKS2DKL1NR260108","2137397772","","https://cdn.getauto.com/photos/3/156863/1s/1GKS2DKL1NR260108-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/1GKS2DKL1NR260108-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/1GKS2DKL1NR260108-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/1GKS2DKL1NR260108-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/1GKS2DKL1NR260108-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/1GKS2DKL1NR260108-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/1GKS2DKL1NR260108-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/1GKS2DKL1NR260108-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/1GKS2DKL1NR260108-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/1GKS2DKL1NR260108-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/1GKS2DKL1NR260108-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/1GKS2DKL1NR260108&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/1GKS2DKL1NR260108","70990.00 USD","","used","no","GMC","Yukon","Denali","2022","22257 Miles","Onyx Black"
"916","in-store","1FT8W3B69NEC38976","2137397775","","https://cdn.getauto.com/photos/3/156863/1s/1FT8W3B69NEC38976-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/1FT8W3B69NEC38976-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/1FT8W3B69NEC38976-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/1FT8W3B69NEC38976-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/1FT8W3B69NEC38976-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/1FT8W3B69NEC38976-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/1FT8W3B69NEC38976-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/1FT8W3B69NEC38976-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/1FT8W3B69NEC38976-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/1FT8W3B69NEC38976-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/1FT8W3B69NEC38976-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/1FT8W3B69NEC38976&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/1FT8W3B69NEC38976","42490.00 USD","","used","no","Ford","F-350 Super Duty","XL","2022","27419 Miles","Oxford White"
"916","in-store","1GTW7AF78M1302720","2137397776","","https://cdn.getauto.com/photos/3/156863/1s/1GTW7AF78M1302720-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/1GTW7AF78M1302720-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/1GTW7AF78M1302720-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/1GTW7AF78M1302720-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/1GTW7AF78M1302720-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/1GTW7AF78M1302720-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/1GTW7AF78M1302720-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/1GTW7AF78M1302720-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/1GTW7AF78M1302720-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/1GTW7AF78M1302720-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/1GTW7AF78M1302720-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/1GTW7AF78M1302720&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/1GTW7AF78M1302720","35990.00 USD","","used","no","GMC","Savana","2500","2021","14553 Miles","Summit White"
"916","in-store","KL79MRSL2PB184263","2137397777","","https://cdn.getauto.com/photos/3/156863/1s/KL79MRSL2PB184263-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/KL79MRSL2PB184263-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/KL79MRSL2PB184263-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/KL79MRSL2PB184263-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/KL79MRSL2PB184263-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/KL79MRSL2PB184263-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/KL79MRSL2PB184263-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/KL79MRSL2PB184263-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/KL79MRSL2PB184263-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/KL79MRSL2PB184263-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/KL79MRSL2PB184263-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/KL79MRSL2PB184263&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/KL79MRSL2PB184263","26990.00 USD","","used","no","Chevrolet","Trailblazer","LT","2023","5406 Miles","Sterling Gray Metallic"
"916","in-store","3GNAXMEVXNS232009","2137397778","","https://cdn.getauto.com/photos/3/156863/1s/3GNAXMEVXNS232009-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/3GNAXMEVXNS232009-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/3GNAXMEVXNS232009-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/3GNAXMEVXNS232009-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/3GNAXMEVXNS232009-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/3GNAXMEVXNS232009-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/3GNAXMEVXNS232009-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/3GNAXMEVXNS232009-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/3GNAXMEVXNS232009-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/3GNAXMEVXNS232009-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/3GNAXMEVXNS232009-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/3GNAXMEVXNS232009&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/3GNAXMEVXNS232009","26690.00 USD","","used","no","Chevrolet","Equinox","RS","2022","4423 Miles","Summit White"
"916","in-store","KNAE55LC4L6079780","2137409259","","https://cdn.getauto.com/photos/3/156863/1s/KNAE55LC4L6079780-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/KNAE55LC4L6079780-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/KNAE55LC4L6079780-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/KNAE55LC4L6079780-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/KNAE55LC4L6079780-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/KNAE55LC4L6079780-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/KNAE55LC4L6079780-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/KNAE55LC4L6079780-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/KNAE55LC4L6079780-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/KNAE55LC4L6079780-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/KNAE55LC4L6079780-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/KNAE55LC4L6079780&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/KNAE55LC4L6079780","36590.00 USD","","used","no","Kia","Stinger","GT2","2020","36301 Miles","Snow White Pearl"
"916","in-store","4S4BSAFCXK3317226","2137409267","","https://cdn.getauto.com/photos/3/156863/1s/4S4BSAFCXK3317226-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/4S4BSAFCXK3317226-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/4S4BSAFCXK3317226-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/4S4BSAFCXK3317226-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/4S4BSAFCXK3317226-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/4S4BSAFCXK3317226-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/4S4BSAFCXK3317226-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/4S4BSAFCXK3317226-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/4S4BSAFCXK3317226-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/4S4BSAFCXK3317226-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/4S4BSAFCXK3317226-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/4S4BSAFCXK3317226&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/4S4BSAFCXK3317226","17990.00 USD","","used","no","Subaru","Outback","2.5i Premium","2019","97113 Miles","Magnetite Gray Metallic"
"916","in-store","1G6DT5RK9L0156085","2137418114","","https://cdn.getauto.com/photos/3/156863/1s/1G6DT5RK9L0156085-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/1G6DT5RK9L0156085-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/1G6DT5RK9L0156085-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/1G6DT5RK9L0156085-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/1G6DT5RK9L0156085-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/1G6DT5RK9L0156085-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/1G6DT5RK9L0156085-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/1G6DT5RK9L0156085-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/1G6DT5RK9L0156085-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/1G6DT5RK9L0156085-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/1G6DT5RK9L0156085-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/1G6DT5RK9L0156085&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/1G6DT5RK9L0156085","31290.00 USD","","used","no","Cadillac","CT5","Premium Luxury","2020","31574 Miles","Black Raven"
