Sleep,Exercise,StudyTime,GPA
6.203183161116727,1.8133959920121203,3.2343063159230945,4.0
10.947087699374585,1.9499059319072807,6.416695100382467,4.0
8.052895327957593,2.4304067710927018,1.338291248222336,3.9314004868104155
6.950411738011122,1.637564818791029,0.5,4.0
8.320969866101333,1.9963026303119586,1.587966954003389,4.0
7.831507925463756,1.4371850139989413,1.211655262173857,4.0
7.668545600700166,2.508082050814631,3.7203817747996184,4.0
8.921250050065138,1.0265253885585113,0.5,3.6818226855353293
9.136261565070958,2.760658303037571,1.3398034712596925,4.0
7.204248278584209,1.4718894345489597,0.5,4.0
7.13627263903298,0.49845742851736635,0.7851251900274089,3.1922533315345087
7.587422454272534,1.5896730904375524,2.6739197560495818,4.0
4.547118252896623,1.0232638397675835,1.2925963865832355,1.9857591766248228
5.727213406702172,2.088450484292107,0.9428517928431852,3.6125184233846883
10.050311401166788,1.0431632144883263,1.0033230803171564,3.8500773945237223
10.467451570251926,1.1876715967496543,1.2303243218338464,3.037222236032606
7.626445940665432,0.17732148833812839,3.074388403788928,4.0
8.86483544458365,1.1833855765256462,4.452817032647493,4.0
8.466875231815305,0.0,6.2171161260445995,4.0
12.0,0.39126802355999374,3.0920192609113952,2.1093066208950333
9.679362367151866,2.032290259301008,0.7578612512081025,3.8041241075340624
7.80812361277885,2.0500601110555823,2.330367869362041,4.0
6.566689339099361,1.7978202932494753,1.1510949867297877,4.0
5.590330519613641,0.8231166998095509,0.5878580804979554,2.808216779669218
8.305195453800835,1.4666020507006141,3.676087452381157,4.0
6.865473882073545,1.4974782226366021,0.5,3.207359633763021
5.866619435603488,0.6891447175652204,4.640724186080744,4.0
7.03014067363621,2.552378811237005,1.2378518696785592,4.0
6.3776779945784074,2.1141536034029698,2.027815262669115,4.0
10.530712452608848,1.3453250783192352,2.1538224714325245,3.3116536280749607
9.322459635424176,1.5188200872961715,4.509833796118041,4.0
7.988041038025074,1.6458679655632866,2.0248857840085424,4.0
10.21991620833504,0.07078559210299665,1.903491728221744,3.4000947528334
8.116052461471428,1.3269758322355822,0.5,3.653079485401992
6.708073698007604,1.0226110264015411,1.4613160839784363,4.0
10.284686115904487,0.7988659930735592,0.5,2.857447482838698
8.808365065526989,1.3032297949798315,2.67450383828549,4.0
6.444130768510315,2.758380568794666,1.4357894646508567,3.7951664200471096
7.714491982874588,1.9485900028869068,2.2802926933430165,4.0
6.686572619922864,1.1001747071520422,0.5,3.475820552339512
5.925800403553495,1.9008079469493109,0.5,3.187074819461158
